captured,sex_observer,sex_grasshopper,type_background,aligned_lines,jnd_color_hum,jnd_lum_hum,grasshopper_density,id_observer,id_grasshopper
1,man,male,natural,no,1.33033883,12.84387772,3,ADRIAN2,salta08
1,man,male,natural,no,0.200656888,10.49662875,3,ADRIAN2,salta03
1,man,male,artificial,si,0.559617253,4.519725986,8,ADRIAN2,salta08
1,man,female,artificial,si,0.971427733,0.846293088,8,ADRIAN2,salta02
0,man,male,artificial,si,1.015902798,2.433597826,8,ADRIAN2,salta04
1,man,female,artificial,si,0.909380813,0.38673981,8,ADRIAN2,salta02
1,man,male,artificial,no,1.667370506,5.393202905,8,ADRIAN2,salta09
1,man,female,artificial,no,0.909380813,0.38673981,8,ADRIAN2,salta02
0,man,female,artificial,no,1.778101599,1.230793154,8,ADRIAN2,salta02
1,man,male,artificial,no,1.472141387,8.082042837,8,ADRIAN2,salta08
1,man,male,artificial,si,0.905346017,6.355517105,4,ADRIAN2,salta04
1,man,female,artificial,si,1.018632407,9.635408019,4,ADRIAN2,salta02
1,man,male,artificial,si,0.905346017,6.355517105,4,ADRIAN2,salta04
1,man,female,artificial,no,0.160505307,10.01990809,4,ADRIAN2,salta02
0,man,male,artificial,si,1.255744996,7.853935859,6,ADRIAN2,salta04
0,man,female,artificial,si,1.358108353,4.574044945,6,ADRIAN2,salta02
1,man,female,artificial,si,1.358108353,4.574044945,6,ADRIAN2,salta02
0,man,male,artificial,si,1.255744996,7.853935859,6,ADRIAN2,salta04
1,man,male,artificial,no,0.739483638,13.47034808,6,ADRIAN2,salta03
1,man,female,artificial,no,1.689372137,8.310331372,6,ADRIAN2,salta07
0,man,female,artificial,si,1.025202438,1.595514328,4,ADRIAN2,salta02
0,man,male,artificial,si,1.061620523,1.684376586,4,ADRIAN2,salta04
1,man,female,artificial,no,1.471658338,0.469220179,4,ADRIAN2,salta05
1,man,male,artificial,no,1.204962328,2.026624535,4,ADRIAN2,salta09
0,man,male,natural,no,0.995918877,1.386481728,3,ADRIAN2,salta08
0,man,male,natural,no,0.359389184,0.960767243,3,ADRIAN2,salta03
1,man,male,natural,no,0.359389184,0.960767243,3,ADRIAN2,salta03
1,man,female,natural,si,1.123094701,0.76528344,3,GEORGE,salta02
1,man,male,natural,si,0.886346731,5.671749236,3,GEORGE,salta08
0,man,male,natural,no,1.483549487,3.829821574,3,GEORGE,salta05
1,man,male,artificial,si,0.853700619,0.697964943,5,GEORGE,salta04
1,man,female,artificial,si,0.95453203,3.977855858,5,GEORGE,salta02
0,man,male,artificial,si,0.853700619,0.697964943,5,GEORGE,salta04
0,man,female,artificial,si,0.95453203,3.977855858,5,GEORGE,salta02
1,man,female,artificial,no,1.56094584,6.280257518,5,GEORGE,salta07
1,man,male,natural,si,2.878402451,0.874160533,4,GEORGE,salta04
1,man,male,natural,si,2.878402451,0.874160533,4,GEORGE,salta04
0,man,male,natural,si,2.878402451,0.874160533,4,GEORGE,salta04
1,man,female,natural,no,2.154013875,4.708132042,4,GEORGE,salta07
1,man,male,natural,si,0.369436616,16.26135266,6,GEORGE,salta04
1,man,male,natural,si,0.369436616,16.26135266,6,GEORGE,salta04
1,man,female,natural,no,0.473154799,15.58713185,6,GEORGE,salta10
0,man,male,natural,no,0.343812525,15.13301712,6,GEORGE,salta04
1,man,male,natural,no,0.419690064,10.02419142,6,GEORGE,salta01
0,man,male,natural,no,0.3467707,13.12157394,6,GEORGE,salta04
1,man,male,artificial,si,1.253497824,2.254520161,8,GEORGE,salta08
1,man,female,artificial,si,0.911493866,7.160985957,8,GEORGE,salta02
1,man,female,artificial,si,0.911493866,7.160985957,8,GEORGE,salta02
0,man,female,artificial,si,0.911493866,7.160985957,8,GEORGE,salta02
1,man,female,artificial,no,0.104393605,3.394793549,8,GEORGE,salta10
1,man,female,artificial,no,1.049491034,5.014869128,8,GEORGE,salta10
0,man,male,artificial,no,0.17180012,1.381043241,8,GEORGE,salta09
1,man,male,artificial,no,0.741746583,2.134192952,8,GEORGE,salta09
0,man,male,artificial,si,0.559617253,4.519725986,6,GEORGE,salta08
0,man,female,artificial,si,0.971427733,0.846293088,6,GEORGE,salta02
0,man,male,artificial,si,1.015902798,2.433597826,6,GEORGE,salta04
1,man,female,artificial,si,0.909380813,0.38673981,6,GEORGE,salta02
1,man,female,artificial,no,0.909380813,0.38673981,6,GEORGE,salta02
0,man,male,artificial,no,2.952127632,8.050010044,6,GEORGE,salta03
0,man,male,natural,no,0.608399976,0.343565664,3,GEORGE,salta04
0,man,male,natural,no,0.498514091,2.870898041,3,GEORGE,salta08
0,man,male,natural,no,0.546310583,2.92623124,3,GEORGE,salta09
1,man,male,artificial,si,0.905346017,6.355517105,7,GEORGE,salta04
1,man,female,artificial,si,1.018632407,9.635408019,7,GEORGE,salta02
1,man,male,artificial,si,0.905346017,6.355517105,7,GEORGE,salta04
1,man,male,artificial,no,1.081054052,10.91182508,7,GEORGE,salta06
1,man,female,artificial,no,0.160505307,10.01990809,7,GEORGE,salta02
1,man,male,artificial,no,1.042686859,4.523180735,7,GEORGE,salta08
1,man,male,artificial,no,0.534731633,12.59267834,7,GEORGE,salta01
1,man,male,artificial,si,3.258456729,8.813343279,7,GEORGE,salta08
1,man,female,artificial,si,2.951606938,13.71980908,7,GEORGE,salta02
1,man,female,artificial,si,2.939811038,14.17936235,7,GEORGE,salta02
0,man,female,artificial,no,2.133475062,17.15005258,7,GEORGE,salta07
0,man,female,artificial,no,3.074628099,11.57369225,7,GEORGE,salta10
0,man,female,artificial,no,2.423451838,8.637996262,7,GEORGE,salta05
1,man,male,artificial,no,1.208806478,6.396880809,7,GEORGE,salta01
0,man,female,artificial,si,2.711610589,3.728568428,7,GEORGE,salta02
0,man,female,artificial,si,2.692168282,3.26901515,7,GEORGE,salta02
0,man,female,artificial,si,2.711610589,3.728568428,7,GEORGE,salta02
1,man,female,artificial,si,2.711610589,3.728568428,7,GEORGE,salta02
0,man,female,artificial,no,1.697395049,7.494760835,7,GEORGE,salta10
0,man,male,artificial,no,1.064671662,8.755361433,7,GEORGE,salta09
0,man,male,artificial,no,2.006062169,4.703368894,7,GEORGE,salta03
0,man,male,natural,no,0.200656888,10.49662875,1,GEORGE,salta03
0,man,female,artificial,si,1.025202438,1.595514328,5,GEORGE,salta02
0,man,male,artificial,si,1.061620523,1.684376586,5,GEORGE,salta04
1,man,male,artificial,no,1.434317426,0.996597144,5,GEORGE,salta09
1,man,male,artificial,no,1.204962328,2.026624535,5,GEORGE,salta09
1,man,male,artificial,no,1.061620523,1.684376586,5,GEORGE,salta04
0,man,male,artificial,si,2.047121092,18.25712177,6,GEORGE,salta04
0,man,female,artificial,si,2.188096313,21.53701268,6,GEORGE,salta02
0,man,male,artificial,si,2.047121092,18.25712177,6,GEORGE,salta04
1,man,male,artificial,no,1.972116802,21.39690049,6,GEORGE,salta04
1,man,male,artificial,no,1.861632439,19.04984317,6,GEORGE,salta06
1,man,male,artificial,no,1.94319416,21.96812289,6,GEORGE,salta09
1,man,male,artificial,si,0.948951907,0.676861057,4,GEORGE,salta04
0,man,female,artificial,si,0.90947641,2.603029858,4,GEORGE,salta02
1,man,male,artificial,si,0.948951907,0.676861057,4,GEORGE,salta04
1,man,female,artificial,no,0.508812965,4.905431519,4,GEORGE,salta07
1,man,male,natural,si,0.625957337,10.14325101,5,GEORGE,salta04
1,man,male,natural,si,0.625957337,10.14325101,5,GEORGE,salta04
0,man,male,natural,si,0.625957337,10.14325101,5,GEORGE,salta04
1,man,male,natural,no,0.907418976,9.190864752,5,GEORGE,salta01
1,man,female,natural,no,0.481643906,10.44537852,5,GEORGE,salta02
1,man,male,artificial,si,1.255744996,7.853935859,6,GEORGE,salta04
1,man,female,artificial,si,1.358108353,4.574044945,6,GEORGE,salta02
1,man,female,artificial,si,1.358108353,4.574044945,6,GEORGE,salta02
0,man,male,artificial,si,1.255744996,7.853935859,6,GEORGE,salta04
1,man,female,artificial,no,1.689372137,8.310331372,6,GEORGE,salta07
0,man,male,artificial,no,1.255744996,7.853935859,6,GEORGE,salta04
1,man,male,natural,si,0.369436616,16.26135266,3,JESUS,salta04
1,man,male,natural,si,0.369436616,16.26135266,3,JESUS,salta04
1,man,male,natural,no,0.363210388,14.50026127,3,JESUS,salta01
1,man,male,artificial,si,0.559617253,4.519725986,6,JESUS,salta08
0,man,female,artificial,si,0.971427733,0.846293088,6,JESUS,salta02
0,man,male,artificial,si,1.015902798,2.433597826,6,JESUS,salta04
1,man,female,artificial,si,0.909380813,0.38673981,6,JESUS,salta02
0,man,male,artificial,no,0.575636127,3.005443694,6,JESUS,salta06
0,man,female,artificial,no,0.584504541,2.88999334,6,JESUS,salta07
0,man,female,artificial,si,2.711610589,3.728568428,7,JESUS,salta02
0,man,female,artificial,si,2.692168282,3.26901515,7,JESUS,salta02
1,man,female,artificial,si,2.711610589,3.728568428,7,JESUS,salta02
1,man,female,artificial,si,2.711610589,3.728568428,7,JESUS,salta02
0,man,female,artificial,no,2.175737325,5.333749658,7,JESUS,salta05
1,man,male,artificial,no,2.460234897,2.837904943,7,JESUS,salta09
1,man,male,artificial,no,2.006062169,4.703368894,7,JESUS,salta03
1,man,male,artificial,si,0.948951907,0.676861057,5,JESUS,salta04
0,man,female,artificial,si,0.90947641,2.603029858,5,JESUS,salta02
1,man,male,artificial,si,0.948951907,0.676861057,5,JESUS,salta04
1,man,female,artificial,no,1.333459697,2.938336232,5,JESUS,salta05
1,man,male,artificial,no,0.579404044,1.705193984,5,JESUS,salta01
1,man,male,artificial,si,0.853700619,0.697964943,5,JESUS,salta04
1,man,female,artificial,si,0.95453203,3.977855858,5,JESUS,salta02
0,man,male,artificial,si,0.853700619,0.697964943,5,JESUS,salta04
1,man,female,artificial,si,0.95453203,3.977855858,5,JESUS,salta02
1,man,male,artificial,no,0.782906186,3.804625686,5,JESUS,salta01
0,man,female,natural,si,1.123094701,0.76528344,3,JESUS,salta02
1,man,male,natural,si,0.886346731,5.671749236,3,JESUS,salta08
1,man,female,natural,no,1.41889031,3.887748587,3,JESUS,salta02
1,man,male,natural,si,0.625957337,10.14325101,6,JESUS,salta04
0,man,male,natural,si,0.625957337,10.14325101,6,JESUS,salta04
1,man,male,natural,si,0.625957337,10.14325101,6,JESUS,salta04
1,man,female,natural,no,1.049166705,10.59964652,6,JESUS,salta07
1,man,female,natural,no,1.049166705,10.59964652,6,JESUS,salta07
1,man,female,natural,no,0.321035762,12.40472619,6,JESUS,salta05
1,man,male,natural,no,0.319661723,9.102387151,2,JESUS,salta04
0,man,male,natural,no,0.33581104,12.24216587,2,JESUS,salta04
1,man,male,artificial,si,2.047121092,18.25712177,6,JESUS,salta04
0,man,female,artificial,si,2.188096313,21.53701268,6,JESUS,salta02
1,man,male,artificial,si,2.047121092,18.25712177,6,JESUS,salta04
1,man,female,artificial,no,2.302463906,18.93134257,6,JESUS,salta10
1,man,male,artificial,no,0.469397234,13.75453114,6,JESUS,salta01
1,man,male,artificial,no,1.861632439,19.04984317,6,JESUS,salta06
1,man,male,natural,no,0.292720321,1.597285159,1,JESUS,salta01
0,man,male,artificial,si,1.255744996,7.853935859,7,JESUS,salta04
0,man,female,artificial,si,1.358108353,4.574044945,7,JESUS,salta02
1,man,female,artificial,si,1.358108353,4.574044945,7,JESUS,salta02
0,man,male,artificial,si,1.255744996,7.853935859,7,JESUS,salta04
1,man,male,artificial,no,0.804411552,13.50238087,7,JESUS,salta08
1,man,female,artificial,no,0.872939046,10.11541104,7,JESUS,salta05
0,man,male,artificial,no,0.873703589,1.61677462,7,JESUS,salta01
1,man,male,artificial,si,3.258456729,8.813343279,6,JESUS,salta08
1,man,female,artificial,si,2.951606938,13.71980908,6,JESUS,salta02
1,man,female,artificial,si,2.939811038,14.17936235,6,JESUS,salta02
0,man,male,artificial,no,2.73842438,14.03925016,6,JESUS,salta04
1,man,male,artificial,no,2.650637945,12.02780698,6,JESUS,salta04
0,man,female,artificial,no,2.388229618,12.11462785,6,JESUS,salta05
1,man,male,natural,si,0.369436616,16.26135266,3,JESUS,salta04
1,man,male,natural,si,0.369436616,16.26135266,3,JESUS,salta04
1,man,male,natural,no,0.363210388,14.50026127,3,JESUS,salta01
1,man,male,artificial,si,0.559617253,4.519725986,6,JESUS,salta08
0,man,female,artificial,si,0.971427733,0.846293088,6,JESUS,salta02
0,man,male,artificial,si,1.015902798,2.433597826,6,JESUS,salta04
1,man,female,artificial,si,0.909380813,0.38673981,6,JESUS,salta02
0,man,male,artificial,no,0.575636127,3.005443694,6,JESUS,salta06
0,man,female,artificial,no,0.584504541,2.88999334,6,JESUS,salta07
0,man,female,artificial,si,2.711610589,3.728568428,7,JESUS,salta02
0,man,female,artificial,si,2.692168282,3.26901515,7,JESUS,salta02
1,man,female,artificial,si,2.711610589,3.728568428,7,JESUS,salta02
1,man,female,artificial,si,2.711610589,3.728568428,7,JESUS,salta02
0,man,female,artificial,no,2.175737325,5.333749658,7,JESUS,salta05
1,man,male,artificial,no,2.460234897,2.837904943,7,JESUS,salta09
1,man,male,artificial,no,2.006062169,4.703368894,7,JESUS,salta03
1,man,male,artificial,si,0.948951907,0.676861057,5,JESUS,salta04
0,man,female,artificial,si,0.90947641,2.603029858,5,JESUS,salta02
1,man,male,artificial,si,0.948951907,0.676861057,5,JESUS,salta04
1,man,female,artificial,no,1.333459697,2.938336232,5,JESUS,salta05
1,man,male,artificial,no,0.579404044,1.705193984,5,JESUS,salta01
1,man,male,artificial,si,0.853700619,0.697964943,5,JESUS,salta04
1,man,female,artificial,si,0.95453203,3.977855858,5,JESUS,salta02
0,man,male,artificial,si,0.853700619,0.697964943,5,JESUS,salta04
1,man,female,artificial,si,0.95453203,3.977855858,5,JESUS,salta02
1,man,male,artificial,no,0.782906186,3.804625686,5,JESUS,salta01
0,man,female,natural,si,1.123094701,0.76528344,3,JESUS,salta02
1,man,male,natural,si,0.886346731,5.671749236,3,JESUS,salta08
1,man,female,natural,no,1.41889031,3.887748587,3,JESUS,salta02
1,man,male,natural,si,0.625957337,10.14325101,6,JESUS,salta04
0,man,male,natural,si,0.625957337,10.14325101,6,JESUS,salta04
1,man,male,natural,si,0.625957337,10.14325101,6,JESUS,salta04
1,man,female,natural,no,1.049166705,10.59964652,6,JESUS,salta07
1,man,female,natural,no,1.049166705,10.59964652,6,JESUS,salta07
1,man,female,natural,no,0.321035762,12.40472619,6,JESUS,salta05
1,man,male,natural,no,0.319661723,9.102387151,2,JESUS,salta04
0,man,male,natural,no,0.33581104,12.24216587,2,JESUS,salta04
1,man,male,artificial,si,2.047121092,18.25712177,6,JESUS,salta04
0,man,female,artificial,si,2.188096313,21.53701268,6,JESUS,salta02
1,man,male,artificial,si,2.047121092,18.25712177,6,JESUS,salta04
1,man,female,artificial,no,2.302463906,18.93134257,6,JESUS,salta10
1,man,male,artificial,no,0.469397234,13.75453114,6,JESUS,salta01
1,man,male,artificial,no,1.861632439,19.04984317,6,JESUS,salta06
1,man,male,natural,no,0.292720321,1.597285159,1,JESUS,salta01
0,man,male,artificial,si,1.255744996,7.853935859,7,JESUS,salta04
0,man,female,artificial,si,1.358108353,4.574044945,7,JESUS,salta02
1,man,female,artificial,si,1.358108353,4.574044945,7,JESUS,salta02
0,man,male,artificial,si,1.255744996,7.853935859,7,JESUS,salta04
1,man,male,artificial,no,0.804411552,13.50238087,7,JESUS,salta08
1,man,female,artificial,no,0.872939046,10.11541104,7,JESUS,salta05
0,man,male,artificial,no,0.873703589,1.61677462,7,JESUS,salta01
1,man,male,artificial,si,3.258456729,8.813343279,6,JESUS,salta08
1,man,female,artificial,si,2.951606938,13.71980908,6,JESUS,salta02
1,man,female,artificial,si,2.939811038,14.17936235,6,JESUS,salta02
0,man,male,artificial,no,2.73842438,14.03925016,6,JESUS,salta04
1,man,male,artificial,no,2.650637945,12.02780698,6,JESUS,salta04
0,man,female,artificial,no,2.388229618,12.11462785,6,JESUS,salta05
0,man,female,artificial,si,1.025202438,1.595514328,4,JESUS,salta02
0,man,male,artificial,si,1.061620523,1.684376586,4,JESUS,salta04
0,man,female,artificial,no,1.949601235,2.630231356,4,JESUS,salta10
0,man,female,artificial,no,0.602205421,3.897915989,4,JESUS,salta07
1,woman,male,natural,si,2.878402451,0.874160533,5,PAOLA,salta04
1,woman,male,natural,si,2.878402451,0.874160533,5,PAOLA,salta04
0,woman,male,natural,si,2.878402451,0.874160533,5,PAOLA,salta04
0,woman,female,natural,no,2.452937623,1.330556046,5,PAOLA,salta07
1,woman,male,natural,no,2.86410768,0.886930854,5,PAOLA,salta01
0,woman,female,artificial,si,2.711610589,3.728568428,5,PAOLA,salta02
0,woman,female,artificial,si,2.692168282,3.26901515,5,PAOLA,salta02
0,woman,female,artificial,si,2.711610589,3.728568428,5,PAOLA,salta02
1,woman,female,artificial,si,2.711610589,3.728568428,5,PAOLA,salta02
0,woman,female,artificial,no,2.175737325,5.333749658,5,PAOLA,salta05
1,woman,male,artificial,si,1.253497824,2.254520161,7,PAOLA,salta08
1,woman,female,artificial,si,0.911493866,7.160985957,7,PAOLA,salta02
1,woman,female,artificial,si,0.911493866,7.160985957,7,PAOLA,salta02
0,woman,female,artificial,si,0.911493866,7.160985957,7,PAOLA,salta02
0,woman,male,artificial,no,0.384350111,0.98722448,7,PAOLA,salta04
1,woman,male,artificial,no,0.709311551,4.096447823,7,PAOLA,salta05
1,woman,male,artificial,no,1.092202184,5.293034578,7,PAOLA,salta01
1,woman,male,artificial,si,0.559617253,4.519725986,5,PAOLA,salta08
0,woman,female,artificial,si,0.971427733,0.846293088,5,PAOLA,salta02
0,woman,male,artificial,si,1.015902798,2.433597826,5,PAOLA,salta04
1,woman,female,artificial,si,0.909380813,0.38673981,5,PAOLA,salta02
1,woman,male,artificial,no,2.613841924,6.936188455,5,PAOLA,salta01
0,woman,male,natural,si,0.369436616,16.26135266,6,PAOLA,salta04
1,woman,male,natural,si,0.369436616,16.26135266,6,PAOLA,salta04
1,woman,male,natural,no,0.284191703,12.55035154,6,PAOLA,salta09
1,woman,female,natural,no,0.473154799,15.58713185,6,PAOLA,salta10
1,woman,male,natural,no,1.653697165,20.76394329,6,PAOLA,salta01
1,woman,male,natural,no,0.239943947,14.51581554,6,PAOLA,salta03
0,woman,male,natural,no,0.492342751,0.976321506,4,PAOLA,salta01
1,woman,male,natural,no,0.546310583,2.92623124,4,PAOLA,salta09
1,woman,female,natural,no,0.648322416,4.811050363,4,PAOLA,salta10
0,woman,female,natural,no,0.384117462,0.110549073,4,PAOLA,salta10
1,woman,male,artificial,si,0.948951907,0.676861057,6,PAOLA,salta04
0,woman,female,artificial,si,0.90947641,2.603029858,6,PAOLA,salta02
1,woman,male,artificial,si,0.948951907,0.676861057,6,PAOLA,salta04
1,woman,male,artificial,no,0.388855224,1.278572903,6,PAOLA,salta08
1,woman,female,artificial,no,1.503359,3.232441167,6,PAOLA,salta10
1,woman,male,artificial,no,1.032591784,2.462917664,6,PAOLA,salta04
1,woman,female,natural,si,1.123094701,0.76528344,5,PAOLA,salta02
1,woman,male,natural,si,0.886346731,5.671749236,5,PAOLA,salta08
1,woman,male,natural,no,1.915850747,6.545226156,5,PAOLA,salta09
1,woman,female,natural,no,1.793362287,6.141201188,5,PAOLA,salta10
1,woman,male,natural,no,1.880647459,8.913493877,5,PAOLA,salta04
1,woman,male,artificial,si,3.258456729,8.813343279,4,PAOLA,salta08
1,woman,female,artificial,si,2.951606938,13.71980908,4,PAOLA,salta02
1,woman,female,artificial,si,2.939811038,14.17936235,4,PAOLA,salta02
0,woman,male,artificial,no,2.701927936,14.61047256,4,PAOLA,salta09
1,woman,male,natural,si,0.625957337,10.14325101,5,PAOLA,salta04
1,woman,male,natural,si,0.625957337,10.14325101,5,PAOLA,salta04
1,woman,male,natural,si,0.625957337,10.14325101,5,PAOLA,salta04
1,woman,male,natural,no,0.453211106,9.350529607,5,PAOLA,salta06
1,woman,male,natural,no,0.66412797,8.397713886,5,PAOLA,salta03
1,woman,male,artificial,si,0.853700619,0.697964943,6,PAOLA,salta04
0,woman,female,artificial,si,0.95453203,3.977855858,6,PAOLA,salta02
0,woman,male,artificial,si,0.853700619,0.697964943,6,PAOLA,salta04
0,woman,female,artificial,si,0.95453203,3.977855858,6,PAOLA,salta02
1,woman,female,artificial,no,0.09276204,4.362355924,6,PAOLA,salta02
0,woman,male,artificial,no,0.853700619,0.697964943,6,PAOLA,salta04
0,woman,female,artificial,si,1.025202438,1.595514328,6,PAOLA,salta02
0,woman,male,artificial,si,1.061620523,1.684376586,6,PAOLA,salta04
1,woman,male,artificial,no,0.922062993,3.516712956,6,PAOLA,salta08
1,woman,male,artificial,no,1.633146123,0.161160585,6,PAOLA,salta03
1,woman,male,artificial,no,1.246965606,0.891655182,6,PAOLA,salta06
1,woman,female,artificial,no,1.215511427,1.986504095,6,PAOLA,salta02
0,woman,male,artificial,si,1.255744996,7.853935859,7,PAOLA,salta04
0,woman,female,artificial,si,1.358108353,4.574044945,7,PAOLA,salta02
1,woman,female,artificial,si,1.358108353,4.574044945,7,PAOLA,salta02
0,woman,male,artificial,si,1.255744996,7.853935859,7,PAOLA,salta04
1,woman,male,artificial,no,1.145546562,8.098136356,7,PAOLA,salta05
0,woman,male,artificial,no,1.71621753,9.940064018,7,PAOLA,salta08
0,woman,male,artificial,no,1.255744996,7.853935859,7,PAOLA,salta04
1,woman,female,natural,no,0.730482924,11.02700947,3,PAOLA,salta05
0,woman,female,natural,no,0.794446003,8.577774891,3,PAOLA,salta02
1,woman,male,natural,no,0.328708971,10.48107448,3,PAOLA,salta01
0,woman,male,artificial,si,2.047121092,18.25712177,5,PAOLA,salta04
0,woman,female,artificial,si,2.188096313,21.53701268,5,PAOLA,salta02
0,woman,male,artificial,si,2.047121092,18.25712177,5,PAOLA,salta04
1,woman,male,artificial,no,2.364285963,19.20950803,5,PAOLA,salta01
0,woman,male,artificial,no,2.4464841,20.63917681,5,PAOLA,salta01
1,woman,female,natural,si,1.123094701,0.76528344,4,SELENE,salta02
0,woman,male,natural,si,0.886346731,5.671749236,4,SELENE,salta08
1,woman,male,natural,no,1.597316663,0.904647347,4,SELENE,salta09
0,woman,female,natural,no,1.41889031,3.887748587,4,SELENE,salta02
1,woman,male,natural,si,2.878402451,0.874160533,4,SELENE,salta04
1,woman,male,natural,si,2.878402451,0.874160533,4,SELENE,salta04
0,woman,male,natural,si,2.878402451,0.874160533,4,SELENE,salta04
1,woman,male,natural,no,4.483140936,5.376751162,4,SELENE,salta01
1,woman,male,artificial,si,1.253497824,2.254520161,6,SELENE,salta08
1,woman,female,artificial,si,0.911493866,7.160985957,6,SELENE,salta02
0,woman,female,artificial,si,0.911493866,7.160985957,6,SELENE,salta02
0,woman,female,artificial,si,0.911493866,7.160985957,6,SELENE,salta02
0,woman,female,artificial,no,0.090044514,10.59122946,6,SELENE,salta07
1,woman,male,artificial,no,1.187497028,1.275763898,6,SELENE,salta03
1,woman,male,natural,si,0.369436616,16.26135266,4,SELENE,salta04
1,woman,male,natural,si,0.369436616,16.26135266,4,SELENE,salta04
1,woman,female,natural,no,0.919700096,17.20720743,4,SELENE,salta10
1,woman,female,natural,no,0.558735691,18.52282784,4,SELENE,salta05
1,woman,male,artificial,si,2.047121092,18.25712177,5,SELENE,salta04
1,woman,female,artificial,si,2.188096313,21.53701268,5,SELENE,salta02
1,woman,male,artificial,si,2.047121092,18.25712177,5,SELENE,salta04
1,woman,male,artificial,no,2.047121092,18.25712177,5,SELENE,salta04
1,woman,male,artificial,no,1.707509881,24.49428301,5,SELENE,salta01
0,woman,female,natural,no,0.993493488,0.430386525,2,SELENE,salta05
0,woman,female,natural,no,0.294075943,2.495121033,2,SELENE,salta02
1,woman,male,artificial,si,3.258456729,8.813343279,5,SELENE,salta08
1,woman,female,artificial,si,2.951606938,13.71980908,5,SELENE,salta02
1,woman,female,artificial,si,2.939811038,14.17936235,5,SELENE,salta02
0,woman,male,artificial,no,2.653023679,10.65527094,5,SELENE,salta05
1,woman,male,artificial,no,2.650637945,12.02780698,5,SELENE,salta04
0,woman,female,artificial,si,2.711610589,3.728568428,8,SELENE,salta02
0,woman,female,artificial,si,2.692168282,3.26901515,8,SELENE,salta02
0,woman,female,artificial,si,2.711610589,3.728568428,8,SELENE,salta02
0,woman,female,artificial,si,2.711610589,3.728568428,8,SELENE,salta02
0,woman,male,artificial,no,2.437586753,6.793106562,8,SELENE,salta05
1,woman,male,artificial,no,2.207871155,0.311744826,8,SELENE,salta01
0,woman,male,artificial,no,3.045781481,11.17019766,8,SELENE,salta06
1,woman,female,artificial,no,1.697395049,7.494760835,8,SELENE,salta10
1,woman,male,artificial,si,0.905346017,6.355517105,4,SELENE,salta04
1,woman,female,artificial,si,1.018632407,9.635408019,4,SELENE,salta02
1,woman,male,artificial,si,0.905346017,6.355517105,4,SELENE,salta04
1,woman,male,artificial,no,1.081054052,10.91182508,4,SELENE,salta06
1,woman,male,artificial,si,0.559617253,4.519725986,6,SELENE,salta08
0,woman,female,artificial,si,0.971427733,0.846293088,6,SELENE,salta02
0,woman,male,artificial,si,1.015902798,2.433597826,6,SELENE,salta04
1,woman,female,artificial,si,0.909380813,0.38673981,6,SELENE,salta02
0,woman,male,artificial,no,2.514052175,6.824438689,6,SELENE,salta03
1,woman,female,artificial,no,1.170569235,2.735725336,6,SELENE,salta02
0,woman,male,artificial,si,0.948951907,0.676861057,7,SELENE,salta04
0,woman,female,artificial,si,0.90947641,2.603029858,7,SELENE,salta02
1,woman,male,artificial,si,0.948951907,0.676861057,7,SELENE,salta04
0,woman,male,artificial,no,1.13497287,0.115860347,7,SELENE,salta06
1,woman,male,artificial,no,0.912556726,1.068676068,7,SELENE,salta03
1,woman,male,artificial,no,1.59977269,3.636466136,7,SELENE,salta09
1,woman,male,artificial,no,0.491639913,2.762989216,7,SELENE,salta08
1,woman,male,natural,no,0.445611485,14.07450224,3,SELENE,salta08
0,woman,male,natural,no,0.197437183,7.685857901,3,SELENE,salta06
0,woman,male,natural,no,1.565234801,14.44862124,3,SELENE,salta09
0,woman,female,artificial,si,1.025202438,1.595514328,4,SELENE,salta02
0,woman,male,artificial,si,1.061620523,1.684376586,4,SELENE,salta04
1,woman,male,artificial,no,0.31676009,2.286088432,4,SELENE,salta08
1,woman,male,artificial,no,0.965237659,2.871931385,4,SELENE,salta06
0,woman,male,artificial,si,1.255744996,7.853935859,6,SELENE,salta04
0,woman,female,artificial,si,1.358108353,4.574044945,6,SELENE,salta02
0,woman,female,artificial,si,1.358108353,4.574044945,6,SELENE,salta02
0,woman,male,artificial,si,1.255744996,7.853935859,6,SELENE,salta04
0,woman,female,artificial,no,1.358108353,4.574044945,6,SELENE,salta02
0,woman,male,artificial,no,1.421350215,3.297627888,6,SELENE,salta06
1,woman,male,natural,si,0.625957337,10.14325101,4,SELENE,salta04
0,woman,male,natural,si,0.625957337,10.14325101,4,SELENE,salta04
1,woman,male,natural,si,0.625957337,10.14325101,4,SELENE,salta04
1,woman,male,natural,no,0.443425811,9.014915464,4,SELENE,salta04
1,woman,male,artificial,si,0.853700619,0.697964943,5,SELENE,salta04
1,woman,female,artificial,si,0.95453203,3.977855858,5,SELENE,salta02
1,woman,male,artificial,si,0.853700619,0.697964943,5,SELENE,salta04
1,woman,female,artificial,si,0.95453203,3.977855858,5,SELENE,salta02
1,woman,male,artificial,no,0.995964164,1.134371426,5,SELENE,salta08
0,woman,female,artificial,si,2.711610589,3.728568428,5,MARICARMEN,salta02
0,woman,female,artificial,si,2.692168282,3.26901515,5,MARICARMEN,salta02
0,woman,female,artificial,si,2.711610589,3.728568428,5,MARICARMEN,salta02
0,woman,female,artificial,si,2.711610589,3.728568428,5,MARICARMEN,salta02
1,woman,male,artificial,no,3.881764775,7.150617911,5,MARICARMEN,salta08
