id,pressure_numeric,size_numeric,touchmajor_numeric,touchminor_numeric,duration_numeric,flytime_numeric,shake_numeric,orientation_numeric,type_numeric,class
5107,0.496732,0.028758,7.333334,7.333334,62,784,32.371502,1,1,Others
5108,0.497059,0.031373,8,8,61,339,80.48859,1,1,Others
5109,0.380392,0.026667,6.8,6.8,53,975,0.000037,1,1,Others
5110,0.381863,0.023529,6,6,98,475,111.5266,1,1,Others
5111,0.461438,0.024837,6.333334,6.333334,58,80,24.997347,1,1,Others
5112,0.498039,0.031373,8,8,72,0,5.768654,1,1,Others
5113,0.497255,0.031373,8,8,89,302,36.774914,1,1,Others
5114,0.496078,0.031373,8,8,71,284,93.30597,1,1,Others
5115,0.413072,0.026144,6.666666,6.666666,67,88,62.141136,1,1,Others
5116,0.431373,0.026667,6.8,6.8,89,1166,4.903316,1,1,Others
5117,0.481373,0.029412,7.5,7.5,71,766,66.02495,1,1,Others
5118,0.496078,0.033333,8.5,8.5,63,365,84.8143,1,1,Others
5119,0.380392,0.026797,6.833334,6.833334,71,711,95.153656,1,1,Others
5120,0.455686,0.025882,6.6,6.6,71,111,50.667763,1,1,Others
5121,0.45098,0.026144,6.666666,6.666666,33,276,4.854769,1,1,Others
5122,0.496078,0.02549,6.5,6.5,80,0,3.883862,1,1,Others
5123,0.496078,0.023529,6,6,40,278,1.885845,1,1,Others
5124,0.497255,0.032941,8.4,8.4,81,1049,21.360983,1,1,Others
5125,0.496078,0.030392,7.75,7.75,71,783,93.259346,1,1,Others
5126,0.349804,0.024706,6.3,6.3,144,820,7.767724,1,1,Others
5127,0.468235,0.026667,6.8,6.8,99,1048,70.45556,1,1,Others
5128,0.39944,0.027451,7,7,78,240,124.28232,1,1,Others
5129,0.476863,0.029804,7.6,7.6,83,1275,129.79391,1,1,Others
5130,0.495425,0.03268,8.333333,8.333333,71,920,118.49698,1,1,Others
5131,0.496732,0.030065,7.666666,7.666666,108,419,38.409393,1,1,Others
5132,0.496732,0.028758,7.333334,7.333334,42,76,142.385,1,1,Others
5133,0.496078,0.029412,7.5,7.5,80,0,85.099045,1,1,Others
5134,0.439216,0.027451,7,7,125,167,21.889893,1,1,Others
5135,0.468627,0.027451,7,7,44,384,9.889042,1,1,Others
5136,0.457516,0.022222,5.666666,5.666666,53,119,24.962296,1,1,Others
5137,0.484706,0.027451,7,7,145,1148,4.086057,1,1,Others
5138,0.405042,0.027451,7,7,90,46,42.72201,1,1,Others
5139,0.466667,0.024837,6.333334,6.333334,50,241,35.140514,1,1,Others
5140,0.496732,0.03268,8.333333,8.333333,71,0,32.688858,1,1,Others
5141,0.495425,0.040523,10.333333,10.333333,91,173,69.22334,1,1,Others
5142,0.405882,0.030719,7.833334,7.833334,82,1093,51.484863,1,1,Others
5143,0.475294,0.027451,7,7,90,1110,20.465975,1,1,Others
5144,0.477451,0.02549,6.5,6.5,44,429,5.768654,1,1,Others
5145,0.49281,0.030065,7.666666,7.666666,136,1102,44.129967,1,1,Others
5146,0.368301,0.030392,7.75,7.75,181,219,61.170277,1,1,Others
5147,0.457516,0.031373,8,8,71,994,93.3593,1,1,Others
5148,0.496078,0.031373,8,8,71,292,0.971001,1,1,Others
5149,0.36536,0.026144,6.666666,6.666666,80,338,67.96686,1,1,Others
5150,0.496732,0.028758,7.333334,7.333334,71,0,25.66226,1,1,Others
5151,0.495425,0.024837,6.333334,6.333334,44,129,10.08163,1,1,Others
5152,0.484314,0.026471,6.75,6.75,98,1385,97.095566,1,1,Others
5153,0.492157,0.030392,7.75,7.75,71,320,14.009476,1,1,Others
5154,0.496732,0.043137,11,11,108,984,15.535213,1,1,Others
5155,0.496078,0.035294,9,9,62,1048,10.3724,1,1,Others
5156,0.31634,0.025708,6.555555,6.555555,116,147,35.660442,1,1,Others
5157,0.45098,0.02451,6.25,6.25,81,93,23.128895,1,1,Others
5158,0.496078,0.027451,7,7,44,0,6.081596,1,1,Others
5159,0.398039,0.025,6.375,6.375,108,201,9.806593,1,1,Others
5160,0.283007,0.018954,4.833334,4.833334,72,211,34.954334,1,1,Others
5161,0.237255,0.020261,5.166666,5.166666,71,902,2.912861,1,1,Others
5162,0.410458,0.024837,6.333334,6.333334,62,302,99.03743,1,1,Others
5163,0.399129,0.027451,7,7,108,1229,138.61322,1,1,Others
5164,0.44902,0.02549,6.5,6.5,82,237,5.712648,1,1,Others
5165,0.497255,0.026667,6.8,6.8,70,1293,101.91221,1,1,Others
5166,0.495425,0.028758,7.333334,7.333334,80,1139,15.53526,1,1,Others
5167,0.495425,0.028758,7.333334,7.333334,115,122,5.768654,1,1,Others
5168,0.495425,0.027451,7,7,54,92,42.72201,1,1,Others
5169,0.496078,0.027451,7,7,53,0,0.817259,1,1,Others
5170,0.421961,0.023529,6,6,54,228,41.76908,1,1,Others
5171,0.47451,0.031373,8,8,71,848,21.360983,1,1,Others
5172,0.313072,0.024183,6.166666,6.166666,62,119,46.653008,1,1,Others
5173,0.424837,0.030065,7.666666,7.666666,34,139,88.177444,1,1,Others
5174,0.495425,0.026144,6.666666,6.666666,54,957,98.06657,1,1,Others
5175,0.366947,0.02521,6.428571,6.428571,71,364,30.099615,1,1,Others
5176,0.460784,0.028431,7.25,7.25,73,583,9.429455,1,1,Others
5177,0.497059,0.027451,7,7,61,0,23.302937,1,1,Others
5178,0.341176,0.02549,6.5,6.5,70,185,70.87977,1,1,Others
5179,0.436601,0.033987,8.666667,8.666667,62,147,3.598764,1,1,Others
5180,0.377031,0.029692,7.571429,7.571429,89,993,95.21017,1,1,Others
5181,0.475817,0.030065,7.666666,7.666666,99,711,26.594301,1,1,Others
5182,0.495425,0.030065,7.666666,7.666666,70,331,14.264194,1,1,Others
5183,0.296359,0.02521,6.428571,6.428571,81,601,113.361336,1,1,Others
5184,0.452549,0.030588,7.8,7.8,64,383,90.71143,1,1,Others
5185,0.496078,0.033333,8.5,8.5,62,827,22.630692,1,1,Others
5186,0.496078,0.033333,8.5,8.5,72,0,8.73849,1,1,Others
5187,0.496471,0.03451,8.8,8.8,127,155,19.419123,1,1,Others
5188,0.495425,0.03268,8.333333,8.333333,81,18,7.767724,1,1,Others
5189,0.495425,0.028758,7.333334,7.333334,53,220,89.00153,1,1,Others
5190,0.490196,0.028431,7.25,7.25,80,1730,146.6143,1,1,Others
5191,0.49281,0.024837,6.333334,6.333334,44,303,35.925335,1,1,Others
5192,0.495425,0.024837,6.333334,6.333334,134,1511,68.93781,1,1,Others
5193,0.497386,0.029412,7.5,7.5,73,165,33.00309,1,1,Others
5194,0.497255,0.032941,8.4,8.4,72,118,59.657177,1,1,Others
5195,0.495425,0.024837,6.333334,6.333334,44,101,33.98338,1,1,Others
5196,0.498039,0.039216,10,10,118,0,40.78006,1,2,Others
5197,0.497255,0.031373,8,8,89,27,8.405685,1,2,Others
5198,0.495425,0.028758,7.333334,7.333334,62,957,9.725626,1,2,Others
5199,0.496471,0.031373,8,8,125,129,1.607684,1,2,Others
5200,0.496732,0.039216,10,10,116,1858,8.989413,1,2,Others
5201,0.495425,0.031373,8,8,100,38,26.215845,1,2,Others
5202,0.496078,0.028431,7.25,7.25,62,518,45.764366,1,2,Others
5203,0.437647,0.028235,7.2,7.2,62,411,27.881605,1,2,Others
5204,0.447059,0.028235,7.2,7.2,91,0,5.550924,1,1,Others
5205,0.372113,0.026144,6.666666,6.666666,107,102,52.804947,1,1,Others
5206,0.466667,0.027451,7,7,87,1215,62.838802,1,1,Others
5207,0.496078,0.031373,8,8,89,211,50.24894,1,1,Others
5208,0.497386,0.037255,9.5,9.5,89,1167,107.77601,1,1,Others
5209,0.495425,0.028758,7.333334,7.333334,115,132,39.988304,1,1,Others
5210,0.496078,0.027451,7,7,70,1267,51.917564,1,1,Others
5211,0.496078,0.02451,6.25,6.25,89,285,54.37346,1,1,Others
5212,0.300654,0.027887,7.111111,7.111111,117,292,50.489643,1,1,Others
5213,0.430065,0.026144,6.666666,6.666666,45,328,40.861015,1,1,Others
5214,0.463726,0.02549,6.5,6.5,90,957,28.019032,1,1,Others
5215,0.307516,0.01634,4.166666,4.166666,173,0,77.6764,1,1,Others
5216,0.491503,0.03268,8.333333,8.333333,99,1465,37.197617,1,1,Others
5217,0.495425,0.031373,8,8,80,28,94.18261,1,1,Others
5218,0.429804,0.022745,5.8,5.8,53,1231,6.730089,1,1,Others
5219,0.476471,0.030392,7.75,7.75,80,948,17.477262,1,1,Others
5220,0.496078,0.028431,7.25,7.25,99,247,10.680491,1,1,Others
5221,0.483922,0.027451,7,7,108,793,96.12462,1,1,Others
5222,0.460392,0.024314,6.2,6.2,71,421,26.151022,1,1,Others
5223,0.490196,0.033987,8.666667,8.666667,107,84,75.57423,1,1,Others
5224,0.497059,0.029412,7.5,7.5,117,766,43.215794,1,1,Others
5225,0.496078,0.031373,8,8,98,110,163.12051,1,1,Others
5226,0.409586,0.038344,9.777778,9.777778,131,0,79.61844,1,1,Others
5227,0.486275,0.037255,9.5,9.5,106,822,113.44947,1,1,Others
5228,0.495425,0.033987,8.666667,8.666667,71,349,12.712257,1,1,Others
5229,0.496078,0.031373,8,8,90,1001,92.2407,1,1,Others
5230,0.47451,0.022222,5.666666,5.666666,35,557,1.634439,1,1,Others
5231,0.488235,0.026471,6.75,6.75,82,830,17.477167,1,1,Others
5232,0.497059,0.037255,9.5,9.5,144,200,99.037476,1,1,Others
5233,0.496078,0.026471,6.75,6.75,81,366,16.506214,1,1,Others
5234,0.497059,0.036765,9.375,9.375,89,675,86.41503,1,1,Others
5235,0.496732,0.035948,9.166667,9.166667,117,166,40.86106,1,1,Others
5236,0.496078,0.039216,10,10,65,272,21.792562,1,1,Others
5237,0.437255,0.027451,7,7,125,0,152.4563,1,1,Others
5238,0.48549,0.03451,8.8,8.8,90,157,152.8684,1,1,Others
5239,0.497255,0.031373,8,8,89,876,17.161608,1,1,Others
5240,0.495425,0.026144,6.666666,6.666666,116,1148,80.236206,1,1,Others
5241,0.495425,0.03268,8.333333,8.333333,115,77,91.76867,1,1,Others
5242,0.334454,0.029692,7.571429,7.571429,79,822,3.268878,1,1,Others
5243,0.437908,0.030065,7.666666,7.666666,69,713,100.74091,1,1,Others
5244,0.496471,0.026667,6.8,6.8,144,112,32.077816,1,1,Others
5245,0.495425,0.033987,8.666667,8.666667,67,232,134.51598,1,1,Others
5246,0.496732,0.042484,10.833333,10.833333,109,156,40.54675,1,1,Others
5247,0.497255,0.039216,10,10,109,0,2.912956,1,1,Others
5248,0.496732,0.032026,8.166667,8.166667,99,247,14.959271,1,1,Others
5249,0.496732,0.033987,8.666667,8.666667,91,328,97.19099,1,1,Others
5250,0.496471,0.031373,8,8,97,839,136.90482,1,1,Others
5251,0.495425,0.026144,6.666666,6.666666,73,92,81.56021,1,1,Others
5252,0.497059,0.031373,8,8,82,192,59.73144,1,1,Others
5253,0.497059,0.038235,9.75,9.75,63,382,65.927025,1,1,Others
5254,0.495425,0.035294,9,9,88,1814,33.012474,1,1,Others
5255,0.460784,0.033333,8.5,8.5,109,219,8.738584,1,1,Others
5256,0.481046,0.036601,9.333333,9.333333,68,324,20.504778,1,1,Others
5257,0.496919,0.035854,9.142858,9.142858,117,957,47.398804,1,1,Others
5258,0.497255,0.036863,9.4,9.4,99,428,5.720496,1,1,Others
5259,0.497479,0.039776,10.142858,10.142858,116,349,60.474358,1,1,Others
5260,0.496471,0.032941,8.4,8.4,127,656,6.822089,1,1,Others
5261,0.496732,0.03268,8.333333,8.333333,82,18,13.593352,1,1,Others
5262,0.406536,0.033333,8.5,8.5,80,0,12.258248,1,2,Others
5263,0.496471,0.035294,9,9,90,137,62.141228,1,2,Others
5264,0.496471,0.02902,7.4,7.4,81,92,15.233651,1,2,Others
5265,0.496078,0.031373,8,8,99,647,3.533965,1,2,Others
5266,0.496078,0.043137,11,11,84,290,73.75244,1,2,Others
5267,0.485621,0.029412,7.5,7.5,82,137,10.680445,1,2,Others
5268,0.469281,0.027451,7,7,55,63,46.605827,1,2,Others
5269,0.497059,0.035294,9,9,71,0,22.882223,1,2,Others
5270,0.496471,0.03451,8.8,8.8,80,174,23.503618,1,2,Others
5271,0.496078,0.038235,9.75,9.75,71,757,66.90524,1,2,Others
5272,0.496732,0.036601,9.333333,9.333333,71,730,133.02095,1,2,Others
5273,0.496732,0.036601,9.333333,9.333333,62,257,93.483925,1,2,Others
5274,0.495425,0.036601,9.333333,9.333333,118,1512,72.3598,1,2,Others
5275,0.496471,0.035294,9,9,62,19,121.14104,1,2,Others
5276,0.496078,0.032353,8.25,8.25,100,65,22.693113,1,2,Others
5277,0.497059,0.027451,7,7,87,0,9.380299,1,2,Others
5278,0.497386,0.035294,9,9,87,77,51.32448,1,2,Others
5279,0.471895,0.033987,8.666667,8.666667,72,628,46.605923,1,2,Others
5280,0.487582,0.037908,9.666667,9.666667,89,130,24.96234,1,2,Others
5281,0.486835,0.035294,9,9,107,585,5.768607,1,2,Others
5282,0.494118,0.035294,9,9,89,739,159.35806,1,2,Others
5283,0.495425,0.036601,9.333333,9.333333,53,120,107.7761,1,2,Others
5284,0.497059,0.034314,8.75,8.75,100,0,11.207581,1,1,Others
5285,0.496471,0.033725,8.6,8.6,82,128,109.90213,1,1,Others
5286,0.496732,0.032026,8.166667,8.166667,79,329,17.161608,1,1,Others
5287,0.496732,0.033333,8.5,8.5,58,1070,16.506308,1,1,Others
5288,0.496471,0.031373,8,8,81,293,28.133823,1,1,Others
5289,0.496471,0.032157,8.2,8.2,90,1148,13.410861,1,1,Others
5290,0.496078,0.038235,9.75,9.75,98,301,15.436455,1,1,Others
5291,0.495425,0.037908,9.666667,9.666667,117,139,15.233697,1,1,Others
5292,0.497059,0.036275,9.25,9.25,69,94,52.805088,1,1,Others
5293,0.496732,0.03268,8.333333,8.333333,62,0,76.986786,1,1,Others
5294,0.494118,0.027451,7,7,26,201,18.448122,1,1,Others
5295,0.496078,0.038562,9.833333,9.833333,98,1013,1.620931,1,1,Others
5296,0.496078,0.034314,8.75,8.75,62,92,24.314045,1,1,Others
5297,0.496732,0.040523,10.333333,10.333333,99,74,52.431553,1,1,Others
5298,0.498039,0.035294,9,9,72,966,59.657177,1,1,Others
5299,0.496732,0.027451,7,7,62,365,44.09191,1,1,Others
5300,0.349412,0.02549,6.5,6.5,131,115,49.994694,1,1,Others
5301,0.427451,0.030588,7.8,7.8,80,266,87.44256,1,1,Others
5302,0.488889,0.04183,10.666667,10.666667,109,127,197.04094,1,1,Others
5303,0.498039,0.044118,11.25,11.25,103,116,33.32351,1,1,Others
5304,0.35126,0.037535,9.571428,9.571428,108,0,118.497055,1,2,Others
5305,0.366885,0.037473,9.555555,9.555555,117,293,165.06247,1,2,Others
5306,0.483333,0.034314,8.75,8.75,98,83,0.810426,1,2,Others
5307,0.497255,0.035294,9,9,79,734,54.301388,1,2,Others
5308,0.497059,0.042157,10.75,10.75,111,14,7.354895,1,2,Others
5309,0.497386,0.04183,10.666667,10.666667,89,1349,10.473196,1,2,Others
5310,0.496732,0.036601,9.333333,9.333333,21,225,65.941315,1,2,Others
5311,0.497059,0.046078,11.75,11.75,117,119,13.593447,1,2,Others
5312,0.496732,0.040523,10.333333,10.333333,99,0,12.258291,1,2,Others
5313,0.495425,0.035294,9,9,72,128,0.860315,1,2,Others
5314,0.495425,0.035294,9,9,78,105,14.264279,1,2,Others
5315,0.47451,0.02902,7.4,7.4,71,884,42.954754,1,2,Others
5316,0.491765,0.029804,7.6,7.6,99,83,47.11039,1,2,Others
5317,0.497255,0.037647,9.6,9.6,126,57,22.203697,1,2,Others
5318,0.496732,0.033987,8.666667,8.666667,73,92,30.43442,1,2,Others
5319,0.496732,0.035294,9,9,81,0,66.28575,1,1,Others
5320,0.496471,0.030588,7.8,7.8,63,219,21.247746,1,1,Others
5321,0.396078,0.026331,6.714286,6.714286,96,958,67.57528,1,1,Others
5322,0.480392,0.03268,8.333333,8.333333,81,230,148.5562,1,1,Others
5323,0.496078,0.044118,11.25,11.25,107,167,49.850426,1,1,Others
5324,0.496471,0.043137,11,11,100,137,4.155353,1,1,Others
5325,0.496078,0.033333,8.5,8.5,87,576,0.961435,1,1,Others
5326,0.496732,0.030065,7.666666,7.666666,52,467,32.963593,1,1,Others
5327,0.496732,0.028758,7.333334,7.333334,98,0,77.676445,1,2,Others
5328,0.495425,0.024837,6.333334,6.333334,41,113,25.45962,1,2,Others
5329,0.495425,0.027451,7,7,44,876,15.53526,1,2,Others
5330,0.495425,0.027451,7,7,36,201,42.72201,1,2,Others
5331,0.497059,0.027451,7,7,87,1123,83.64495,1,2,Others
5332,0.497059,0.029412,7.5,7.5,81,1175,29.128613,1,2,Others
5333,0.422969,0.027451,7,7,82,110,16.506308,1,2,Others
5334,0.484967,0.030065,7.666666,7.666666,71,110,132.2548,1,2,Others
5335,0.436601,0.026144,6.666666,6.666666,62,0,16.344389,1,1,Others
5336,0.431863,0.027941,7.125,7.125,118,502,146.69446,1,1,Others
5337,0.481373,0.026471,6.75,6.75,63,45,196.95023,1,1,Others
5338,0.420262,0.026797,6.833334,6.833334,80,939,36.774914,1,1,Others
5339,0.432157,0.022745,5.8,5.8,62,921,54.373505,1,1,Others
5340,0.484706,0.037647,9.6,9.6,110,155,93.76534,1,1,Others
5341,0.427887,0.040087,10.222222,10.222222,122,158,10.273571,1,1,Others
5342,0.360784,0.027887,7.111111,7.111111,124,223,72.67416,1,1,Others
5343,0.403137,0.024314,6.2,6.2,53,74,17.830242,1,1,Others
5344,0.470588,0.027451,7,7,79,930,0.817259,1,1,Others
5345,0.495425,0.028758,7.333334,7.333334,65,119,7.13214,1,1,Others
5346,0.495425,0.024837,6.333334,6.333334,44,129,4.854816,1,1,Others
5347,0.496078,0.030392,7.75,7.75,61,1121,11.804193,1,1,Others
5348,0.496078,0.02451,6.25,6.25,108,83,95.26461,1,1,Others
5349,0.496078,0.027451,7,7,71,584,171.85925,1,1,Others
5350,0.496078,0.023529,6,6,71,0,165.89578,1,1,Others
5351,0.496471,0.041569,10.6,10.6,117,210,60.19923,1,1,Others
5352,0.496919,0.039776,10.142858,10.142858,82,110,14.395102,1,1,Others
5353,0.496078,0.035294,9,9,63,1129,85.6976,1,1,Others
5354,0.497386,0.035294,9,9,90,219,63.561684,1,1,Others
5355,0.405882,0.024183,6.166666,6.166666,72,137,63.405037,1,1,Others
5356,0.461438,0.030065,7.666666,7.666666,80,1012,8.738678,1,1,Others
5357,0.340616,0.027451,7,7,89,266,158.54092,1,1,Others
5358,0.44183,0.037908,9.666667,9.666667,67,315,7.674756,1,1,Others
5359,0.496078,0.029412,7.5,7.5,84,0,79.11245,1,1,Others
5360,0.496471,0.039216,10,10,62,274,84.51252,1,1,Others
5361,0.488889,0.028758,7.333334,7.333334,58,1087,3.88391,1,1,Others
5362,0.495425,0.038562,9.833333,9.833333,98,375,33.506115,1,1,Others
5363,0.496919,0.040336,10.285714,10.285714,109,939,37.59217,1,1,Others
5364,0.496919,0.033613,8.571428,8.571428,99,265,10.698232,1,1,Others
5365,0.497059,0.032353,8.25,8.25,82,1502,30.797808,1,1,Others
5366,0.496732,0.026144,6.666666,6.666666,62,593,116.396706,1,1,Others
5367,0.497059,0.027451,7,7,136,0,98.06661,1,1,Others
5368,0.496078,0.02549,6.5,6.5,74,855,60.622864,1,1,Others
5369,0.496078,0.027451,7,7,63,872,11.441071,1,1,Others
5370,0.496078,0.026471,6.75,6.75,53,347,102.1527,1,1,Others
5371,0.351634,0.024401,6.222222,6.222222,126,1102,69.46369,1,1,Others
5372,0.473203,0.026144,6.666666,6.666666,90,893,78.99805,1,1,Others
5373,0.328105,0.023529,6,6,61,1004,1.941907,1,1,Others
5374,0.43268,0.024837,6.333334,6.333334,117,165,68.07926,1,1,Others
5375,0.345098,0.026144,6.666666,6.666666,69,1194,8.738584,1,1,Others
5376,0.453922,0.040196,10.25,10.25,126,686,78.837776,1,1,Others
5377,0.484314,0.028431,7.25,7.25,42,130,3.502411,1,1,Others
5378,0.488235,0.02549,6.5,6.5,100,64,46.1489,1,1,Others
5379,0.412885,0.027451,7,7,98,0,22.332079,1,2,Others
5380,0.479412,0.026471,6.75,6.75,54,110,43.765175,1,2,Others
5381,0.496471,0.030588,7.8,7.8,90,646,75.65135,1,2,Others
5382,0.338375,0.028011,7.142857,7.142857,81,138,34.275703,1,2,Others
5383,0.440523,0.030065,7.666666,7.666666,73,100,7.608636,1,2,Others
5384,0.497386,0.043137,11,11,153,911,80.087585,1,2,Others
5385,0.383754,0.031373,8,8,72,92,73.320755,1,2,Others
5386,0.456209,0.030065,7.666666,7.666666,27,273,78.28841,1,2,Others
5387,0.496732,0.026144,6.666666,6.666666,80,0,48.547737,1,1,Others
5388,0.387582,0.02549,6.5,6.5,80,303,37.86729,1,1,Others
5389,0.465686,0.02549,6.5,6.5,64,164,17.137806,1,1,Others
5390,0.495425,0.023529,6,6,63,82,13.892691,1,1,Others
5391,0.496078,0.02549,6.5,6.5,62,1785,34.954334,1,1,Others
5392,0.496732,0.028758,7.333334,7.333334,62,784,32.371502,1,1,Others
5393,0.497059,0.031373,8,8,61,339,80.48859,1,1,Others
5394,0.380392,0.026667,6.8,6.8,53,975,0.000037,1,1,Others
5395,0.381863,0.023529,6,6,98,475,111.5266,1,1,Others
5396,0.461438,0.024837,6.333334,6.333334,58,80,24.997347,1,1,Others
5397,0.498039,0.031373,8,8,72,0,5.768654,1,1,Others
5398,0.497255,0.031373,8,8,89,302,36.774914,1,1,Others
5399,0.496078,0.031373,8,8,71,284,93.30597,1,1,Others
5400,0.413072,0.026144,6.666666,6.666666,67,88,62.141136,1,1,Others
5401,0.431373,0.026667,6.8,6.8,89,1166,4.903316,1,1,Others
5402,0.481373,0.029412,7.5,7.5,71,766,66.02495,1,1,Others
5403,0.496078,0.033333,8.5,8.5,63,365,84.8143,1,1,Others
5404,0.380392,0.026797,6.833334,6.833334,71,711,95.153656,1,1,Others
5405,0.455686,0.025882,6.6,6.6,71,111,50.667763,1,1,Others
5406,0.45098,0.026144,6.666666,6.666666,33,276,4.854769,1,1,Others
5407,0.496078,0.02549,6.5,6.5,80,0,3.883862,1,1,Others
5408,0.496078,0.023529,6,6,40,278,1.885845,1,1,Others
5409,0.497255,0.032941,8.4,8.4,81,1049,21.360983,1,1,Others
5410,0.496078,0.030392,7.75,7.75,71,783,93.259346,1,1,Others
5411,0.349804,0.024706,6.3,6.3,144,820,7.767724,1,1,Others
5412,0.468235,0.026667,6.8,6.8,99,1048,70.45556,1,1,Others
5413,0.39944,0.027451,7,7,78,240,124.28232,1,1,Others
5414,0.476863,0.029804,7.6,7.6,83,1275,129.79391,1,1,Others
5415,0.495425,0.03268,8.333333,8.333333,71,920,118.49698,1,1,Others
5416,0.496732,0.030065,7.666666,7.666666,108,419,38.409393,1,1,Others
5417,0.496732,0.028758,7.333334,7.333334,42,76,142.385,1,1,Others
5418,0.496078,0.029412,7.5,7.5,80,0,85.099045,1,1,Others
5419,0.439216,0.027451,7,7,125,167,21.889893,1,1,Others
5420,0.468627,0.027451,7,7,44,384,9.889042,1,1,Others
5421,0.457516,0.022222,5.666666,5.666666,53,119,24.962296,1,1,Others
5422,0.484706,0.027451,7,7,145,1148,4.086057,1,1,Others
5423,0.405042,0.027451,7,7,90,46,42.72201,1,1,Others
5424,0.466667,0.024837,6.333334,6.333334,50,241,35.140514,1,1,Others
5425,0.496732,0.03268,8.333333,8.333333,71,0,32.688858,1,1,Others
5426,0.495425,0.040523,10.333333,10.333333,91,173,69.22334,1,1,Others
5427,0.405882,0.030719,7.833334,7.833334,82,1093,51.484863,1,1,Others
5428,0.475294,0.027451,7,7,90,1110,20.465975,1,1,Others
5429,0.477451,0.02549,6.5,6.5,44,429,5.768654,1,1,Others
5430,0.49281,0.030065,7.666666,7.666666,136,1102,44.129967,1,1,Others
5431,0.368301,0.030392,7.75,7.75,181,219,61.170277,1,1,Others
5432,0.457516,0.031373,8,8,71,994,93.3593,1,1,Others
5433,0.496078,0.031373,8,8,71,292,0.971001,1,1,Others
5434,0.36536,0.026144,6.666666,6.666666,80,338,67.96686,1,1,Others
5435,0.496732,0.028758,7.333334,7.333334,71,0,25.66226,1,1,Others
5436,0.495425,0.024837,6.333334,6.333334,44,129,10.08163,1,1,Others
5437,0.484314,0.026471,6.75,6.75,98,1385,97.095566,1,1,Others
5438,0.492157,0.030392,7.75,7.75,71,320,14.009476,1,1,Others
5439,0.496732,0.043137,11,11,108,984,15.535213,1,1,Others
5440,0.496078,0.035294,9,9,62,1048,10.3724,1,1,Others
5441,0.31634,0.025708,6.555555,6.555555,116,147,35.660442,1,1,Others
5442,0.45098,0.02451,6.25,6.25,81,93,23.128895,1,1,Others
5443,0.496078,0.027451,7,7,44,0,6.081596,1,1,Others
5444,0.398039,0.025,6.375,6.375,108,201,9.806593,1,1,Others
5445,0.283007,0.018954,4.833334,4.833334,72,211,34.954334,1,1,Others
5446,0.237255,0.020261,5.166666,5.166666,71,902,2.912861,1,1,Others
5447,0.410458,0.024837,6.333334,6.333334,62,302,99.03743,1,1,Others
5448,0.399129,0.027451,7,7,108,1229,138.61322,1,1,Others
5449,0.44902,0.02549,6.5,6.5,82,237,5.712648,1,1,Others
5450,0.497255,0.026667,6.8,6.8,70,1293,101.91221,1,1,Others
5451,0.495425,0.028758,7.333334,7.333334,80,1139,15.53526,1,1,Others
5452,0.495425,0.028758,7.333334,7.333334,115,122,5.768654,1,1,Others
5453,0.495425,0.027451,7,7,54,92,42.72201,1,1,Others
5454,0.496078,0.027451,7,7,53,0,0.817259,1,1,Others
5455,0.421961,0.023529,6,6,54,228,41.76908,1,1,Others
5456,0.47451,0.031373,8,8,71,848,21.360983,1,1,Others
5457,0.313072,0.024183,6.166666,6.166666,62,119,46.653008,1,1,Others
5458,0.424837,0.030065,7.666666,7.666666,34,139,88.177444,1,1,Others
5459,0.495425,0.026144,6.666666,6.666666,54,957,98.06657,1,1,Others
5460,0.366947,0.02521,6.428571,6.428571,71,364,30.099615,1,1,Others
5461,0.460784,0.028431,7.25,7.25,73,583,9.429455,1,1,Others
5462,0.497059,0.027451,7,7,61,0,23.302937,1,1,Others
5463,0.341176,0.02549,6.5,6.5,70,185,70.87977,1,1,Others
5464,0.436601,0.033987,8.666667,8.666667,62,147,3.598764,1,1,Others
5465,0.377031,0.029692,7.571429,7.571429,89,993,95.21017,1,1,Others
5466,0.475817,0.030065,7.666666,7.666666,99,711,26.594301,1,1,Others
5467,0.495425,0.030065,7.666666,7.666666,70,331,14.264194,1,1,Others
5468,0.296359,0.02521,6.428571,6.428571,81,601,113.361336,1,1,Others
5469,0.452549,0.030588,7.8,7.8,64,383,90.71143,1,1,Others
5470,0.496078,0.033333,8.5,8.5,62,827,22.630692,1,1,Others
5471,0.496078,0.033333,8.5,8.5,72,0,8.73849,1,1,Others
5472,0.496471,0.03451,8.8,8.8,127,155,19.419123,1,1,Others
5473,0.495425,0.03268,8.333333,8.333333,81,18,7.767724,1,1,Others
5474,0.495425,0.028758,7.333334,7.333334,53,220,89.00153,1,1,Others
5475,0.490196,0.028431,7.25,7.25,80,1730,146.6143,1,1,Others
5476,0.49281,0.024837,6.333334,6.333334,44,303,35.925335,1,1,Others
5477,0.495425,0.024837,6.333334,6.333334,134,1511,68.93781,1,1,Others
5478,0.497386,0.029412,7.5,7.5,73,165,33.00309,1,1,Others
5479,0.497255,0.032941,8.4,8.4,72,118,59.657177,1,1,Others
5480,0.495425,0.024837,6.333334,6.333334,44,101,33.98338,1,1,Others
5481,0.498039,0.039216,10,10,118,0,40.78006,1,2,Others
5482,0.497255,0.031373,8,8,89,27,8.405685,1,2,Others
5483,0.495425,0.028758,7.333334,7.333334,62,957,9.725626,1,2,Others
5484,0.496471,0.031373,8,8,125,129,1.607684,1,2,Others
